season,game_no,player_name,shirt_no,role,on_for,off_for
1922/23,27,Thompson,2,starter,,
1922/23,27,Stuart,3,starter,,
1922/23,27,Campbell,4,starter,,
1922/23,27,Sewell,5,starter,,
1922/23,27,Phillips,6,starter,,
1922/23,27,Moreton,7,starter,,
1922/23,27,Beswick,8,starter,,
1922/23,27,Crowther,9,starter,,
1922/23,27,Hilton,10,starter,,
1922/23,27,Evans,11,starter,,
1922/23,28,Bradshaw,1,starter,,
1922/23,28,Thompson,2,starter,,
1922/23,28,Stuart,3,starter,,
1922/23,28,Campbell,4,starter,,
1922/23,28,Phillips,5,starter,,
1922/23,28,Hawarden,6,starter,,
1922/23,28,Moreton,7,starter,,
1922/23,28,Beswick,8,starter,,
1922/23,28,Crowther,9,starter,,
1922/23,28,Hilton,10,starter,,
1922/23,28,Evans,11,starter,,
1922/23,29,Bradshaw,1,starter,,
1922/23,29,Thompson,2,starter,,
1922/23,29,Stuart,3,starter,,
1922/23,29,Campbell,4,starter,,
1922/23,29,Sewell,5,starter,,
1922/23,29,Hawarden,6,starter,,
1922/23,29,Moreton,7,starter,,
1922/23,29,Beswick,8,starter,,
1922/23,29,Crowther,9,starter,,
1922/23,29,Hilton,10,starter,,
1922/23,29,Evans,11,starter,,
1922/23,30,Bradshaw,1,starter,,
1922/23,30,Thompson,2,starter,,
1922/23,30,Stuart,3,starter,,
1922/23,30,Campbell,4,starter,,
1922/23,30,Halstead,5,starter,,
1922/23,30,Sewell,6,starter,,
1922/23,30,Moreton,7,starter,,
1922/23,30,Beswick,8,starter,,
1922/23,30,Crowther,9,starter,,
1922/23,30,Hawarden,10,starter,,
1922/23,30,Evans,11,starter,,
1922/23,31,Bradshaw,1,starter,,
1922/23,31,Thompson,2,starter,,
1922/23,31,Stuart,3,starter,,
1922/23,31,Campbell,4,starter,,
1922/23,31,Halstead,5,starter,,
1922/23,31,Hawarden,6,starter,,
1922/23,31,Moreton,7,starter,,
1922/23,31,Beswick,8,starter,,
1922/23,31,Crowther,9,starter,,
1922/23,31,Hilton,10,starter,,
1922/23,31,Evans,11,starter,,
1922/23,32,Bradshaw,1,starter,,
1922/23,32,Thompson,2,starter,,
1922/23,32,Stuart,3,starter,,
1922/23,32,Campbell,4,starter,,
1922/23,32,Halstead,5,starter,,
1922/23,32,Sewell,6,starter,,
1922/23,32,Cook,7,starter,,
1922/23,32,Sayer,8,starter,,
1922/23,32,Crowther,9,starter,,
1922/23,32,Hilton,10,starter,,
1922/23,32,Evans,11,starter,,
1922/23,33,Bradshaw,1,starter,,
1922/23,33,Thompson,2,starter,,
1922/23,33,Stuart,3,starter,,
1922/23,33,Campbell,4,starter,,
1922/23,33,Halstead,5,starter,,
1922/23,33,Sewell,6,starter,,
1922/23,33,Moreton,7,starter,,
1922/23,33,Beswick,8,starter,,
1922/23,33,Sayer,9,starter,,
1922/23,33,Lomax,10,starter,,
1922/23,33,Evans,11,starter,,
1922/23,34,Bradshaw,1,starter,,
1922/23,34,Thompson,2,starter,,
1922/23,34,Stuart,3,starter,,
1922/23,34,Campbell,4,starter,,
1922/23,34,Halstead,5,starter,,
1922/23,34,Sewell,6,starter,,
1922/23,34,Moreton,7,starter,,
1922/23,34,Beswick,8,starter,,
1922/23,34,Sayer,9,starter,,
1922/23,34,Lomax,10,starter,,
1922/23,34,Evans,11,starter,,
1922/23,35,Bradshaw,1,starter,,
1922/23,35,Thompson,2,starter,,
1922/23,35,Stuart,3,starter,,
1922/23,35,Campbell,4,starter,,
1922/23,35,Halstead,5,starter,,
1922/23,35,Sewell,6,starter,,
1922/23,35,Moreton,7,starter,,
1922/23,35,Beswick,8,starter,,
1922/23,35,Sayer,9,starter,,
1922/23,35,Lomax,10,starter,,
1922/23,35,Evans,11,starter,,
1922/23,36,Bradshaw,1,starter,,
1922/23,36,Thompson,2,starter,,
1922/23,36,Stuart,3,starter,,
1922/23,36,Campbell,4,starter,,
1922/23,36,Halstead,5,starter,,
1922/23,36,Hawarden,6,starter,,
1922/23,36,Moreton,7,starter,,
1922/23,36,Beswick,8,starter,,
1922/23,36,Sayer,9,starter,,
1922/23,36,Lomax,10,starter,,
1922/23,36,Evans,11,starter,,
1922/23,37,Bradshaw,1,starter,,
1922/23,37,Thompson,2,starter,,
1922/23,37,Stuart,3,starter,,
1922/23,37,Hilton,4,starter,,
1922/23,37,Halstead,5,starter,,
1922/23,37,Hawarden,6,starter,,
1922/23,37,Moreton,7,starter,,
1922/23,37,Beswick,8,starter,,
1922/23,37,Sayer,9,starter,,
1922/23,37,Lomax,10,starter,,
1922/23,37,Evans,11,starter,,
1922/23,38,Bradshaw,1,starter,,
1922/23,38,Thompson,2,starter,,
1922/23,38,Stuart,3,starter,,
1922/23,38,Campbell,4,starter,,
1922/23,38,Sewell,5,starter,,
1922/23,38,Hawarden,6,starter,,
1922/23,38,Cook,7,starter,,
1922/23,38,Beswick,8,starter,,
1922/23,38,Sayer,9,starter,,
1922/23,38,Hilton,10,starter,,
1922/23,38,Evans,11,starter,,
1922/23,39,Bradshaw,1,starter,,
1922/23,39,Hayes C,2,starter,,
1922/23,39,Stuart,3,starter,,
1922/23,39,Campbell,4,starter,,
1922/23,39,Halstead,5,starter,,
1922/23,39,Sewell,6,starter,,
1922/23,39,Moreton,7,starter,,
1922/23,39,Sharkey,8,starter,,
1922/23,39,Sayer,9,starter,,
1922/23,39,Hayes F,10,starter,,
1922/23,39,Hawarden,11,starter,,
1923/24,1,Mitchell,1,starter,,
1923/24,1,Jackson G,2,starter,,
1923/24,1,Stuart,3,starter,,
1923/24,1,Buchan,4,starter,,
1923/24,1,Halstead,5,starter,,
1923/24,1,Campbell,6,starter,,
1923/24,1,Moreton,7,starter,,
1923/24,1,Brown,8,starter,,
1923/24,1,Sayer,9,starter,,
1923/24,1,Cartman,10,starter,,
1923/24,1,Evans,11,starter,,
1923/24,2,Mitchell,1,starter,,
1923/24,2,Jackson G,2,starter,,
1923/24,2,Stuart,3,starter,,
1923/24,2,Buchan,4,starter,,
1923/24,2,Halstead,5,starter,,
1923/24,2,Campbell,6,starter,,
1923/24,2,Moreton,7,starter,,
1923/24,2,Brown,8,starter,,
1923/24,2,Sayer,9,starter,,
1923/24,2,Cartman,10,starter,,
1923/24,2,Evans,11,starter,,
1923/24,3,Mitchell,1,starter,,
1923/24,3,Jackson G,2,starter,,
1923/24,3,Stuart,3,starter,,
1923/24,3,Buchan,4,starter,,
1923/24,3,Halstead,5,starter,,
1923/24,3,Campbell,6,starter,,
1923/24,3,Moreton,7,starter,,
1923/24,3,Brown,8,starter,,
1923/24,3,Sayer,9,starter,,
1923/24,3,Cartman,10,starter,,
1923/24,3,Evans,11,starter,,
1923/24,4,Mitchell,1,starter,,
1923/24,4,Jackson G,2,starter,,
1923/24,4,Stuart,3,starter,,
1923/24,4,Buchan,4,starter,,
1923/24,4,Leary,5,starter,,
1923/24,4,Campbell,6,starter,,
1923/24,4,Moreton,7,starter,,
1923/24,4,Brown,8,starter,,
1923/24,4,Sayer,9,starter,,
1923/24,4,Cartman,10,starter,,
1923/24,4,Evans,11,starter,,
1923/24,5,Mitchell,1,starter,,
1923/24,5,Jackson G,2,starter,,
1923/24,5,Stuart,3,starter,,
1923/24,5,Buchan,4,starter,,
1923/24,5,Leary,5,starter,,
1923/24,5,Campbell,6,starter,,
1923/24,5,Moreton,7,starter,,
1923/24,5,Brown,8,starter,,
1923/24,5,Sayer,9,starter,,
1923/24,5,Cartman,10,starter,,
1923/24,5,Evans,11,starter,,
1923/24,6,Mitchell,1,starter,,
1923/24,6,Jackson G,2,starter,,
1923/24,6,Stuart,3,starter,,
1923/24,6,Buchan,4,starter,,
1923/24,6,Halstead,5,starter,,
1923/24,6,Campbell,6,starter,,
1923/24,6,Moreton,7,starter,,
1923/24,6,Brown,8,starter,,
1923/24,6,Sayer,9,starter,,
1923/24,6,Beswick,10,starter,,
1923/24,6,Cartman,11,starter,,
1923/24,7,Mitchell,1,starter,,
1923/24,7,Jackson G,2,starter,,
1923/24,7,Stuart,3,starter,,
1923/24,7,Buchan,4,starter,,
1923/24,7,Halstead,5,starter,,
1923/24,7,Hawarden,6,starter,,
1923/24,7,Beswick,7,starter,,
1923/24,7,Brown,8,starter,,
1923/24,7,Sayer,9,starter,,
1923/24,7,Littlehales,10,starter,,
1923/24,7,Cartman,11,starter,,
1923/24,8,Mitchell,1,starter,,
1923/24,8,Jackson G,2,starter,,
1923/24,8,Stuart,3,starter,,
1923/24,8,Buchan,4,starter,,
1923/24,8,Halstead,5,starter,,
1923/24,8,Hawarden,6,starter,,
1923/24,8,Moreton,7,starter,,
1923/24,8,Brown,8,starter,,
1923/24,8,Sayer,9,starter,,
1923/24,8,Beswick,10,starter,,
1923/24,8,Cartman,11,starter,,
1923/24,9,Mitchell,1,starter,,
1923/24,9,Jackson G,2,starter,,
1923/24,9,Stuart,3,starter,,
1923/24,9,Buchan,4,starter,,
1923/24,9,Halstead,5,starter,,
1923/24,9,Hawarden,6,starter,,
1923/24,9,Beswick,7,starter,,
1923/24,9,Brown,8,starter,,
1923/24,9,Sayer,9,starter,,
1923/24,9,Cartman,10,starter,,
1923/24,9,Hayes J,11,starter,,
1923/24,10,Mitchell,1,starter,,
1923/24,10,Jackson G,2,starter,,
1923/24,10,Stuart,3,starter,,
1923/24,10,Hawarden,4,starter,,
1923/24,10,Halstead,5,starter,,
1923/24,10,Campbell,6,starter,,
1923/24,10,Beswick,7,starter,,
1923/24,10,Brown,8,starter,,
1923/24,10,Sayer,9,starter,,
1923/24,10,Cartman,10,starter,,
1923/24,10,Buchan,11,starter,,
1923/24,11,Mitchell,1,starter,,
1923/24,11,Hayes C,2,starter,,
1923/24,11,Stuart,3,starter,,
1923/24,11,Buchan,4,starter,,
1923/24,11,Halstead,5,starter,,
1923/24,11,Campbell,6,starter,,
1923/24,11,Hayes J,7,starter,,
1923/24,11,Beswick,8,starter,,
1923/24,11,Littlehales,9,starter,,
1923/24,11,Cartman,10,starter,,
1923/24,11,Robinson J,11,starter,,
1923/24,12,Mitchell,1,starter,,
1923/24,12,Hayes C,2,starter,,
1923/24,12,Stuart,3,starter,,
1923/24,12,Checkland,4,starter,,
1923/24,12,Halstead,5,starter,,
1923/24,12,Campbell,6,starter,,
1923/24,12,Moreton,7,starter,,
1923/24,12,Beswick,8,starter,,
1923/24,12,Sayer,9,starter,,
1923/24,12,Cartman,10,starter,,
1923/24,12,Robinson J,11,starter,,
1923/24,13,Mitchell,1,starter,,
1923/24,13,Hayes C,2,starter,,
1923/24,13,Stuart,3,starter,,
1923/24,13,Buchan,4,starter,,
1923/24,13,Halstead,5,starter,,
1923/24,13,Campbell,6,starter,,
1923/24,13,Brown,7,starter,,
1923/24,13,Beswick,8,starter,,
1923/24,13,Sayer,9,starter,,
1923/24,13,Cartman,10,starter,,
1923/24,13,Robinson J,11,starter,,
1923/24,14,Wilde,1,starter,,
1923/24,14,Lewis Jos,2,starter,,
1923/24,14,Stuart,3,starter,,
1923/24,14,Brown,4,starter,,
1923/24,14,Halstead,5,starter,,
1923/24,14,Campbell,6,starter,,
1923/24,14,Hilton,7,starter,,
1923/24,14,Beswick,8,starter,,
1923/24,14,Sayer,9,starter,,
1923/24,14,Cartman,10,starter,,
1923/24,14,Hayes J,11,starter,,
1923/24,15,Mitchell,1,starter,,
1923/24,15,Jackson G,2,starter,,
1923/24,15,Stuart,3,starter,,
1923/24,15,Brown,4,starter,,
1923/24,15,Halstead,5,starter,,
1923/24,15,Campbell,6,starter,,
1923/24,15,Moreton,7,starter,,
1923/24,15,Beswick,8,starter,,
1923/24,15,Sayer,9,starter,,
1923/24,15,Hilton,10,starter,,
1923/24,15,Cartman,11,starter,,
1923/24,16,Mitchell,1,starter,,
1923/24,16,Jackson G,2,starter,,
1923/24,16,Stuart,3,starter,,
1923/24,16,Brown,4,starter,,
1923/24,16,Halstead,5,starter,,
1923/24,16,Campbell,6,starter,,
1923/24,16,Moreton,7,starter,,
1923/24,16,Beswick,8,starter,,
1923/24,16,Sayer,9,starter,,
1923/24,16,Cartman,10,starter,,
1923/24,16,Robinson J,11,starter,,
1923/24,17,Mitchell,1,starter,,
1923/24,17,Jackson G,2,starter,,
1923/24,17,Stuart,3,starter,,
1923/24,17,Buchan,4,starter,,
1923/24,17,Halstead,5,starter,,
1923/24,17,Campbell,6,starter,,
1923/24,17,Moreton,7,starter,,
1923/24,17,Brown,8,starter,,
1923/24,17,Sayer,9,starter,,
1923/24,17,Beswick,10,starter,,
1923/24,17,Cartman,11,starter,,
1923/24,18,Mitchell,1,starter,,
1923/24,18,Jackson G,2,starter,,
1923/24,18,Stuart,3,starter,,
1923/24,18,Buchan,4,starter,,
1923/24,18,Halstead,5,starter,,
1923/24,18,Campbell,6,starter,,
1923/24,18,Moreton,7,starter,,
1923/24,18,Brown,8,starter,,
1923/24,18,Sayer,9,starter,,
1923/24,18,Beswick,10,starter,,
1923/24,18,Cartman,11,starter,,
1923/24,19,Mitchell,1,starter,,
1923/24,19,Jackson G,2,starter,,
1923/24,19,Stuart,3,starter,,
1923/24,19,Hayes F,4,starter,,
1923/24,19,Buchan,5,starter,,
1923/24,19,Campbell,6,starter,,
1923/24,19,Moreton,7,starter,,
1923/24,19,Brown,8,starter,,
1923/24,19,Sayer,9,starter,,
1923/24,19,Cartman,10,starter,,
1923/24,19,Evans,11,starter,,
1923/24,20,Mitchell,1,starter,,
1923/24,20,Jackson G,2,starter,,
1923/24,20,Stuart,3,starter,,
1923/24,20,Buchan,4,starter,,
1923/24,20,Halstead,5,starter,,
1923/24,20,Campbell,6,starter,,
1923/24,20,Moreton,7,starter,,
1923/24,20,Brown,8,starter,,
1923/24,20,Sayer,9,starter,,
1923/24,20,Beswick,10,starter,,
1923/24,20,Cartman,11,starter,,
1923/24,21,Mitchell,1,starter,,
1923/24,21,Jackson G,2,starter,,
1923/24,21,Stuart,3,starter,,
1923/24,21,Buchan,4,starter,,
1923/24,21,Halstead,5,starter,,
1923/24,21,Campbell,6,starter,,
1923/24,21,Moreton,7,starter,,
1923/24,21,Beswick,8,starter,,
1923/24,21,Sayer,9,starter,,
1923/24,21,Cartman,10,starter,,
1923/24,21,Evans,11,starter,,
1923/24,22,Mitchell,1,starter,,
1923/24,22,Jackson G,2,starter,,
1923/24,22,Stuart,3,starter,,
1923/24,22,Buchan,4,starter,,
1923/24,22,Halstead,5,starter,,
1923/24,22,Campbell,6,starter,,
1923/24,22,Moreton,7,starter,,
1923/24,22,Beswick,8,starter,,
1923/24,22,Sayer,9,starter,,
1923/24,22,Cartman,10,starter,,
1923/24,22,Evans,11,starter,,
1923/24,23,Mitchell,1,starter,,
1923/24,23,Jackson G,2,starter,,
1923/24,23,Stuart,3,starter,,
1923/24,23,Hayes C,4,starter,,
1923/24,23,Halstead,5,starter,,
1923/24,23,Campbell,6,starter,,
1923/24,23,Moreton,7,starter,,
1923/24,23,Hilton,8,starter,,
1923/24,23,Sayer,9,starter,,
1923/24,23,Beswick,10,starter,,
1923/24,23,Cartman,11,starter,,
1923/24,24,Mitchell,1,starter,,
1923/24,24,Hayes C,2,starter,,
1923/24,24,Stuart,3,starter,,
1923/24,24,Buchan,4,starter,,
1923/24,24,Halstead,5,starter,,
1923/24,24,Campbell,6,starter,,
1923/24,24,Moreton,7,starter,,
1923/24,24,Beswick,8,starter,,
1923/24,24,Sayer,9,starter,,
1923/24,24,Cartman,10,starter,,
1923/24,24,Evans,11,starter,,
1923/24,25,Mitchell,1,starter,,
1923/24,25,Jackson G,2,starter,,
1923/24,25,Stuart,3,starter,,
1923/24,25,Buchan,4,starter,,
1923/24,25,Halstead,5,starter,,
1923/24,25,Campbell,6,starter,,
1923/24,25,Moreton,7,starter,,
1923/24,25,Beswick,8,starter,,
1923/24,25,Sayer,9,starter,,
1923/24,25,Cartman,10,starter,,
1923/24,25,Evans,11,starter,,
1923/24,26,Mitchell,1,starter,,
1923/24,26,Jackson G,2,starter,,
1923/24,26,Stuart,3,starter,,
1923/24,26,Buchan,4,starter,,
1923/24,26,Halstead,5,starter,,
1923/24,26,Campbell,6,starter,,
1923/24,26,Moreton,7,starter,,
1923/24,26,Dean,8,starter,,
1923/24,26,Sayer,9,starter,,
1923/24,26,Beswick,10,starter,,
1923/24,26,Cartman,11,starter,,
1923/24,27,Mitchell,1,starter,,
1923/24,27,Jackson G,2,starter,,
1923/24,27,Stuart,3,starter,,
1923/24,27,Buchan,4,starter,,
1923/24,27,Halstead,5,starter,,
1923/24,27,Campbell,6,starter,,
1923/24,27,Moreton,7,starter,,
1923/24,27,Brown,8,starter,,
1923/24,27,Sayer,9,starter,,
1923/24,27,Beswick,10,starter,,
1923/24,27,Cartman,11,starter,,
1923/24,28,Mitchell,1,starter,,
1923/24,28,Jackson G,2,starter,,
1923/24,28,Stuart,3,starter,,
1923/24,28,Buchan,4,starter,,
1923/24,28,Halstead,5,starter,,
1923/24,28,Campbell,6,starter,,
1923/24,28,Moreton,7,starter,,
1923/24,28,Brown,8,starter,,
1923/24,28,Sayer,9,starter,,
1923/24,28,Hilton,10,starter,,
1923/24,28,Cartman,11,starter,,
1923/24,29,Mitchell,1,starter,,
1923/24,29,Jackson G,2,starter,,
1923/24,29,Stuart,3,starter,,
1923/24,29,Buchan,4,starter,,
1923/24,29,Halstead,5,starter,,
1923/24,29,Campbell,6,starter,,
1923/24,29,Moreton,7,starter,,
1923/24,29,Brown,8,starter,,
1923/24,29,Sayer,9,starter,,
1923/24,29,Beswick,10,starter,,
1923/24,29,Cartman,11,starter,,
1923/24,30,Mitchell,1,starter,,
1923/24,30,Jackson G,2,starter,,
1923/24,30,Stuart,3,starter,,
1923/24,30,Buchan,4,starter,,
1923/24,30,Hawarden,5,starter,,
1923/24,30,Campbell,6,starter,,
1923/24,30,Moreton,7,starter,,
1923/24,30,Beswick,8,starter,,
1923/24,30,Sayer,9,starter,,
1923/24,30,Hilton,10,starter,,
1923/24,30,Cartman,11,starter,,
1923/24,31,Mitchell,1,starter,,
1923/24,31,Jackson G,2,starter,,
1923/24,31,Stuart,3,starter,,
1923/24,31,Buchan,4,starter,,
1923/24,31,Halstead,5,starter,,
1923/24,31,Campbell,6,starter,,
1923/24,31,Moreton,7,starter,,
1923/24,31,Beswick,8,starter,,
1923/24,31,Sayer,9,starter,,
1923/24,31,Hilton,10,starter,,
1923/24,31,Cartman,11,starter,,
1923/24,32,Mitchell,1,starter,,
1923/24,32,Jackson G,2,starter,,
1923/24,32,Stuart,3,starter,,
1923/24,32,Buchan,4,starter,,
1923/24,32,Checkland,5,starter,,
1923/24,32,Campbell,6,starter,,
1923/24,32,Moreton,7,starter,,
1923/24,32,Littlehales,8,starter,,
1923/24,32,Sayer,9,starter,,
1923/24,32,Hilton,10,starter,,
1923/24,32,Cartman,11,starter,,
1923/24,33,Mitchell,1,starter,,
1923/24,33,Jackson G,2,starter,,
1923/24,33,Stuart,3,starter,,
1923/24,33,Buchan,4,starter,,
1923/24,33,Halstead,5,starter,,
1923/24,33,Campbell,6,starter,,
1923/24,33,Moreton,7,starter,,
1923/24,33,Brown,8,starter,,
1923/24,33,Sayer,9,starter,,
1923/24,33,Littlehales,10,starter,,
1923/24,33,Cartman,11,starter,,
1923/24,34,Mitchell,1,starter,,
1923/24,34,Jackson G,2,starter,,
1923/24,34,Stuart,3,starter,,
1923/24,34,Buchan,4,starter,,
1923/24,34,Halstead,5,starter,,
1923/24,34,Campbell,6,starter,,
1923/24,34,Moreton,7,starter,,
1923/24,34,Brown,8,starter,,
1923/24,34,Sayer,9,starter,,
1923/24,34,Littlehales,10,starter,,
1923/24,34,Cartman,11,starter,,
1923/24,35,Mitchell,1,starter,,
1923/24,35,Jackson G,2,starter,,
1923/24,35,Stuart,3,starter,,
1923/24,35,Buchan,4,starter,,
1923/24,35,Halstead,5,starter,,
1923/24,35,Campbell,6,starter,,
1923/24,35,Moreton,7,starter,,
1923/24,35,Rothwell,8,starter,,
1923/24,35,Sayer,9,starter,,
1923/24,35,Littlehales,10,starter,,
1923/24,35,Cartman,11,starter,,
1923/24,36,Mitchell,1,starter,,
1923/24,36,Jackson G,2,starter,,
1923/24,36,Stuart,3,starter,,
1923/24,36,Buchan,4,starter,,
1923/24,36,Halstead,5,starter,,
1923/24,36,Campbell,6,starter,,
1923/24,36,Hilton,7,starter,,
1923/24,36,Brown,8,starter,,
1923/24,36,Sayer,9,starter,,
1923/24,36,Littlehales,10,starter,,
1923/24,36,Cartman,11,starter,,
1923/24,37,Mitchell,1,starter,,
1923/24,37,Jackson G,2,starter,,
1923/24,37,Stuart,3,starter,,
1923/24,37,Buchan,4,starter,,
1923/24,37,Halstead,5,starter,,
1923/24,37,Campbell,6,starter,,
1923/24,37,Moreton,7,starter,,
1923/24,37,Brown,8,starter,,
1923/24,37,Sayer,9,starter,,
1923/24,37,Littlehales,10,starter,,
1923/24,37,Cartman,11,starter,,
1923/24,38,Mitchell,1,starter,,
1923/24,38,Jackson G,2,starter,,
1923/24,38,Stuart,3,starter,,
1923/24,38,Buchan,4,starter,,
1923/24,38,Halstead,5,starter,,
1923/24,38,Campbell,6,starter,,
1923/24,38,Moreton,7,starter,,
1923/24,38,Brown,8,starter,,
1923/24,38,Sayer,9,starter,,
1923/24,38,Littlehales,10,starter,,
1923/24,38,Cartman,11,starter,,
1923/24,39,Mitchell,1,starter,,
1923/24,39,Jackson G,2,starter,,
1923/24,39,Stuart,3,starter,,
1923/24,39,Buchan,4,starter,,
1923/24,39,Halstead,5,starter,,
1923/24,39,Campbell,6,starter,,
1923/24,39,Moreton,7,starter,,
1923/24,39,Rothwell,8,starter,,
1923/24,39,Sayer,9,starter,,
1923/24,39,Littlehales,10,starter,,
1923/24,39,Hayes F,11,starter,,
1923/24,40,Mitchell,1,starter,,
1923/24,40,Jackson G,2,starter,,
1923/24,40,Stuart,3,starter,,
1923/24,40,Buchan,4,starter,,
1923/24,40,Halstead,5,starter,,
1923/24,40,Campbell,6,starter,,
1923/24,40,Moreton,7,starter,,
1923/24,40,Brown,8,starter,,
1923/24,40,Sayer,9,starter,,
1923/24,40,Littlehales,10,starter,,
1923/24,40,Cartman,11,starter,,
1923/24,41,Mitchell,1,starter,,
1923/24,41,Jackson G,2,starter,,
1923/24,41,Stuart,3,starter,,
1923/24,41,Buchan,4,starter,,
1923/24,41,Halstead,5,starter,,
1923/24,41,Campbell,6,starter,,
1923/24,41,Moreton,7,starter,,
1923/24,41,Brown,8,starter,,
1923/24,41,Sayer,9,starter,,
1923/24,41,Littlehales,10,starter,,
1923/24,41,Cartman,11,starter,,
1923/24,42,Mitchell,1,starter,,
1923/24,42,Jackson G,2,starter,,
1923/24,42,Stuart,3,starter,,
1923/24,42,Buchan,4,starter,,
1923/24,42,Halstead,5,starter,,
1923/24,42,Campbell,6,starter,,
1923/24,42,Moreton,7,starter,,
1923/24,42,Brown,8,starter,,
1923/24,42,Sayer,9,starter,,
1923/24,42,Littlehales,10,starter,,
1923/24,42,Cartman,11,starter,,
1923/24,43,Mitchell,1,starter,,
1923/24,43,Jackson G,2,starter,,
1923/24,43,Stuart,3,starter,,
1923/24,43,Checkland,4,starter,,
1923/24,43,Halstead,5,starter,,
1923/24,43,Dean,6,starter,,
1923/24,43,Hayes F,7,starter,,
1923/24,43,Brown,8,starter,,
1923/24,43,Sayer,9,starter,,
1923/24,43,Littlehales,10,starter,,
1923/24,43,Cartman,11,starter,,
1923/24,44,Mitchell,1,starter,,
1923/24,44,Jackson G,2,starter,,
1923/24,44,Stuart,3,starter,,
1923/24,44,Leary,4,starter,,
1923/24,44,Halstead,5,starter,,
1923/24,44,Brown,6,starter,,
1923/24,44,Moreton,7,starter,,
1923/24,44,Rothwell,8,starter,,
1923/24,44,Sayer,9,starter,,
1923/24,44,Littlehales,10,starter,,
1923/24,44,Cartman,11,starter,,
1923/24,45,Mitchell,1,starter,,
1923/24,45,Jackson G,2,starter,,
1923/24,45,Stuart,3,starter,,
1923/24,45,Buchan,4,starter,,
1923/24,45,Halstead,5,starter,,
1923/24,45,Campbell,6,starter,,
1923/24,45,Moreton,7,starter,,
1923/24,45,Brown,8,starter,,
1923/24,45,Sayer,9,starter,,
1923/24,45,Littlehales,10,starter,,
1923/24,45,Cartman,11,starter,,
1923/24,46,Mitchell,1,starter,,
1923/24,46,Jackson G,2,starter,,
1923/24,46,Stuart,3,starter,,
1923/24,46,Buchan,4,starter,,
1923/24,46,Leary,5,starter,,
1923/24,46,Campbell,6,starter,,
1923/24,46,Moreton,7,starter,,
1923/24,46,Sayer,8,starter,,
1923/24,46,Dean,9,starter,,
1923/24,46,Littlehales,10,starter,,
1923/24,46,Cartman,11,starter,,
1924/25,1,Mitchell,1,starter,,
1924/25,1,Jackson G,2,starter,,
1924/25,1,Stuart,3,starter,,
1924/25,1,Crewe,4,starter,,
1924/25,1,Halstead,5,starter,,
1924/25,1,Campbell,6,starter,,
1924/25,1,Birtles,7,starter,,
1924/25,1,Brown,8,starter,,
1924/25,1,Sayer,9,starter,,
1924/25,1,Littlehales,10,starter,,
1924/25,1,Cartman,11,starter,,
1924/25,2,Mitchell,1,starter,,
1924/25,2,Jackson G,2,starter,,
1924/25,2,Stuart,3,starter,,
1924/25,2,Crewe,4,starter,,
1924/25,2,Halstead,5,starter,,
1924/25,2,Campbell,6,starter,,
1924/25,2,Birtles,7,starter,,
1924/25,2,Brown,8,starter,,
1924/25,2,Sayer,9,starter,,
1924/25,2,Littlehales,10,starter,,
1924/25,2,Cartman,11,starter,,
1924/25,3,Mitchell,1,starter,,
1924/25,3,Jackson G,2,starter,,
1924/25,3,Stuart,3,starter,,
1924/25,3,Crewe,4,starter,,
1924/25,3,Halstead,5,starter,,
1924/25,3,Campbell,6,starter,,
1924/25,3,Moreton,7,starter,,
1924/25,3,Brown,8,starter,,
1924/25,3,Sayer,9,starter,,
1924/25,3,Littlehales,10,starter,,
1924/25,3,Cartman,11,starter,,
1924/25,4,Mitchell,1,starter,,
1924/25,4,Jackson G,2,starter,,
1924/25,4,Stuart,3,starter,,
1924/25,4,Campbell,4,starter,,
1924/25,4,Halstead,5,starter,,
1924/25,4,Griffiths,6,starter,,
1924/25,4,Moreton,7,starter,,
1924/25,4,Brown,8,starter,,
1924/25,4,Dean,9,starter,,
1924/25,4,Littlehales,10,starter,,
1924/25,4,Rimmer,11,starter,,
1924/25,5,Mitchell,1,starter,,
1924/25,5,Jackson G,2,starter,,
1924/25,5,Stuart,3,starter,,
1924/25,5,Crewe,4,starter,,
1924/25,5,Halstead,5,starter,,
1924/25,5,Campbell,6,starter,,
1924/25,5,Moreton,7,starter,,
1924/25,5,Sayer,8,starter,,
1924/25,5,Dean,9,starter,,
1924/25,5,Littlehales,10,starter,,
1924/25,5,Cartman,11,starter,,
1924/25,6,Mitchell,1,starter,,
1924/25,6,Jackson G,2,starter,,
1924/25,6,Stuart,3,starter,,
1924/25,6,Crewe,4,starter,,
1924/25,6,Halstead,5,starter,,
1924/25,6,Campbell,6,starter,,
1924/25,6,Moreton,7,starter,,
1924/25,6,Sayer,8,starter,,
1924/25,6,Dean,9,starter,,
1924/25,6,Cartman,10,starter,,
1924/25,6,Rimmer,11,starter,,
1924/25,7,Briggs,1,starter,,
1924/25,7,Jackson G,2,starter,,
1924/25,7,Stuart,3,starter,,
1924/25,7,Crewe,4,starter,,
1924/25,7,Halstead,5,starter,,
1924/25,7,Campbell,6,starter,,
1924/25,7,Moreton,7,starter,,
1924/25,7,Sayer,8,starter,,
1924/25,7,Dean,9,starter,,
1924/25,7,Cartman,10,starter,,
1924/25,7,Griffiths,11,starter,,
1924/25,8,Briggs,1,starter,,
1924/25,8,Jackson G,2,starter,,
1924/25,8,Stuart,3,starter,,
1924/25,8,Crewe,4,starter,,
